layer,win_start,win_end,ppl_new,delta_ppl,seconds,override_nsize,channel_window,eval_batch_size,l2_diff_vs_baseline
model.layers.1.self_attn.q_proj,3072,3328,6.513780052005845,-0.0014848431248113414,24.69299292564392,5,256,8,10.162303924560547
model.layers.1.self_attn.q_proj,3328,3584,6.512836341676187,-0.002428553454469018,24.47698712348938,5,256,8,8.684444427490234
model.layers.1.self_attn.q_proj,3584,3840,6.516230445536671,0.0009655504060148701,24.43398880958557,5,256,8,6.817751884460449
model.layers.1.self_attn.q_proj,3840,4096,6.512560046026868,-0.0027048491037877653,24.524588584899902,5,256,8,3.569133758544922
model.layers.1.self_attn.k_proj,0,256,6.511603250829542,-0.003661644301113931,24.54338812828064,5,256,8,7.114570617675781
model.layers.1.self_attn.k_proj,256,512,6.5126520123204985,-0.0026128828101574797,24.43420672416687,5,256,8,3.2955925464630127
model.layers.1.self_attn.k_proj,512,768,6.515101738207179,-0.00016315692347657063,24.481140851974487,5,256,8,3.3281755447387695
model.layers.1.self_attn.k_proj,768,1024,6.514953107640436,-0.00031178749021965046,24.544753789901733,5,256,8,5.643873691558838
model.layers.1.self_attn.k_proj,1024,1280,6.512961276281259,-0.0023036188493970045,24.54757571220398,5,256,8,5.161425590515137
model.layers.1.self_attn.k_proj,1280,1536,6.5178551420702036,0.002590246939547569,24.630394458770752,5,256,8,5.519293308258057
model.layers.1.self_attn.k_proj,1536,1792,6.515139710473451,-0.000125184657204791,24.56523108482361,5,256,8,3.3464019298553467
model.layers.1.self_attn.k_proj,1792,2048,6.5134649303494765,-0.0017999647811794972,24.518723487854004,5,256,8,7.453800678253174
model.layers.1.self_attn.k_proj,2048,2304,6.515194376702302,-7.051842835359423e-05,24.562390327453613,5,256,8,7.836511135101318
model.layers.1.self_attn.k_proj,2304,2560,6.513810663139435,-0.0014542319912207446,24.558934450149536,5,256,8,9.295848846435547
model.layers.1.self_attn.k_proj,2560,2816,6.514158809417099,-0.0011060857135571922,24.560837268829346,5,256,8,3.3842711448669434
model.layers.1.self_attn.k_proj,2816,3072,6.4768039533086865,-0.03846094182196946,24.526434421539307,5,256,8,7.589371204376221
model.layers.1.self_attn.k_proj,3072,3328,6.513450112036278,-0.001814783094378214,24.54331922531128,5,256,8,9.85916805267334
model.layers.1.self_attn.k_proj,3328,3584,6.509076666070132,-0.006188229060524186,24.535130500793457,5,256,8,7.770833969116211
model.layers.1.self_attn.k_proj,3584,3840,6.51391112330434,-0.0013537718263156862,24.456031799316406,5,256,8,6.742447853088379
model.layers.1.self_attn.k_proj,3840,4096,6.5164012678482806,0.0011363727176245675,24.37407636642456,5,256,8,3.9055335521698
model.layers.1.self_attn.v_proj,0,256,6.515053697712313,-0.00021119741834318972,24.532627820968628,5,256,8,2.338413715362549
model.layers.1.self_attn.v_proj,256,512,6.513144566680866,-0.00212032844978971,24.431680917739868,5,256,8,1.9323067665100098
model.layers.1.self_attn.v_proj,512,768,6.514549190980559,-0.0007157041500969186,24.60673499107361,5,256,8,1.753435492515564
model.layers.1.self_attn.v_proj,768,1024,6.514402650129277,-0.0008622450013788807,24.589237451553345,5,256,8,2.392747402191162
model.layers.1.self_attn.v_proj,1024,1280,6.514975695824613,-0.00028919930604320854,24.60348129272461,5,256,8,2.0112266540527344
model.layers.1.self_attn.v_proj,1280,1536,6.515519819627021,0.0002549244963647723,24.420427083969116,5,256,8,2.282925605773926
model.layers.1.self_attn.v_proj,1536,1792,6.5168759100847975,0.0016110149541415097,24.657183170318604,5,256,8,1.6546597480773926
model.layers.1.self_attn.v_proj,1792,2048,6.5126818885501185,-0.0025830065805374502,24.498237371444702,5,256,8,2.7661187648773193
model.layers.1.self_attn.v_proj,2048,2304,6.509671252081664,-0.005593643048992014,24.561796188354492,5,256,8,3.1900134086608887
model.layers.1.self_attn.v_proj,2304,2560,6.513503660190901,-0.0017612349397548854,24.384379625320435,5,256,8,2.7054381370544434
model.layers.1.self_attn.v_proj,2560,2816,6.515974987871507,0.0007100927408512092,24.454137325286865,5,256,8,1.7213072776794434
model.layers.1.self_attn.v_proj,2816,3072,6.512671879904391,-0.002593015226264761,24.48109531402588,5,256,8,2.940168857574463
